source_id,source_slug,source_article,target_slug,target_url,anchor_text,full_crosslink_text,context_snippet,href
2aa90758-22ca-4c23-a61f-08f181b93fb2,r4aze9cq,Intelligence,rbmlimm5,https://oecs.mit.edu/pub/rbmlimm5,Animal Cognition,[see Animal Cognition],"From the beginning, the study of intelligence has been entwined with the study of child development, a field that continues to explore how child cognition changes with age, schooling, and culture (). How to conceptualize and measure inte...",https://oecs.mit.edu/pub/rbmlimm5
2aa90758-22ca-4c23-a61f-08f181b93fb2,r4aze9cq,Intelligence,zp5n8ivs,https://oecs.mit.edu/pub/zp5n8ivs,Large Language Models,[see Large Language Models],"From the beginning, the study of intelligence has been entwined with the study of child development, a field that continues to explore how child cognition changes with age, schooling, and culture (). How to conceptualize and measure inte...",https://oecs.mit.edu/pub/zp5n8ivs
80318b2e-6983-4967-a423-88060f9f2095,1g8693gt,Touch,qwrz95aw,https://oecs.mit.edu/pub/qwrz95aw,Affective Neuroscience,[see Affective Neuroscience],"Recently, there has been substantial interest in another class of nerve fiber known as C-tactile afferents, which respond to gentle stroking of the skin (). This discovery has led to an explosion of interest in the proposal that in addit...",https://oecs.mit.edu/pub/qwrz95aw
80318b2e-6983-4967-a423-88060f9f2095,1g8693gt,Touch,lwxmte1p,https://oecs.mit.edu/pub/lwxmte1p,Bayesian Models of Cognition,[see Bayesian Models of Cognition],"For centuries, people have noticed that we are unable to tickle ourselves. This deceptively simple observation suggests that tactile sensations produced by our own actions are importantly different from those produced by other people. In...",https://oecs.mit.edu/pub/lwxmte1p
6dfbcb34-9e88-4c6f-acfe-da2cea34e63c,sk15jg0g,Animal Culture,d8e1n1e8,https://oecs.mit.edu/pub/d8e1n1e8,Social Learning,[see Social Learning],"Until relatively late in the 20th century, scholars studying animal learning processes regarded social influences as noise and endeavored to exclude them. The few experimental studies of social learning often focused on adults, ignoring...",https://oecs.mit.edu/pub/d8e1n1e8
6dfbcb34-9e88-4c6f-acfe-da2cea34e63c,sk15jg0g,Animal Culture,rbmlimm5,https://oecs.mit.edu/pub/rbmlimm5,Animal Cognition,[see Animal Cognition],"Initially, evidence for animal culture was circumstantial (e.g., sweet potato washing;) and primarily based on geographic variation among primates. Typically, putative behavioral innovations were observed (behaviors that do not reliably...",https://oecs.mit.edu/pub/rbmlimm5
6dfbcb34-9e88-4c6f-acfe-da2cea34e63c,sk15jg0g,Animal Culture,i1om74mo,https://oecs.mit.edu/pub/i1om74mo,Causal Learning,[see Causal Learning],"Animal culture, however pervasive, remains modest in complexity and diversity relative to human culture. Indeed, although more intelligent species pass on more complex innovations, most, though not all, primate cultural variants are easi...",https://oecs.mit.edu/pub/i1om74mo
6dfbcb34-9e88-4c6f-acfe-da2cea34e63c,sk15jg0g,Animal Culture,xdqgwrkq,https://oecs.mit.edu/pub/xdqgwrkq,Attention,[see Attention],"In contrast, there is near-agreement on what caused the massive accumulation over hominin evolution: active transmission through teaching of increasingly complex technical skills and social institutions, linked to a new highly interdepen...",https://oecs.mit.edu/pub/xdqgwrkq
626f4797-e641-4540-bebb-68b50d168b99,7gukl3db,Speech Recognition,hexmhaj8,https://oecs.mit.edu/pub/hexmhaj8,Computational Models of Language Learning,[see Computational Models of Language Learning],"The field’s history can also be traced in the development of computational models [see Computational Models of Language Learning]. Later models included new insights (e.g., the cohort model was more attuned to the temporally continuous n...",https://oecs.mit.edu/pub/hexmhaj8
626f4797-e641-4540-bebb-68b50d168b99,7gukl3db,Speech Recognition,k0l9s1hf,https://oecs.mit.edu/pub/k0l9s1hf,Morphology,[see Morphology],"Researchers have asked about the nature of lexical representations. One extreme view was that they are phonologically abstract (e.g., phoneme strings with no acoustic detail); another was that they are episodic memory traces (e.g., memor...",https://oecs.mit.edu/pub/k0l9s1hf
626f4797-e641-4540-bebb-68b50d168b99,7gukl3db,Speech Recognition,5wqto9iq,https://oecs.mit.edu/pub/5wqto9iq,Linguistic Variation,[see Linguistic Variation],"(2) Are there individual differences in speech recognition [see Linguistic Variation]? There has been increasing interest in whether listeners differ in how they recognize speech and, if so, whether those differences are stable listener...",https://oecs.mit.edu/pub/5wqto9iq
